Mnemonic,Tag,FLBR.US,FET.US,FGDP_.US,FC_.US,FCD_.US,FCN_.US,FCS_.US,FI_.US,FIF_.US,FIFN_.US,FIFNS_.US,FIFR_.US,FEXG_.US,FEXS_.US,FIMG_.US,FIMS_.US,FG_.US,FAWHTP.US,FIP.US,FTWDBRD.US,FYPQ.US,FYLE.US,FYPDPIQ.US,FYPDPI_Q.US,FYPSAVQ.US,FCPIU.US,FCPIUL1E.US,FCPWTI.US,FPDPC.US,FPDPGDP.US,FAHETP.US,FHST.US,FHST1.US,FHSTMF.US,FGDP.US,FYHHMEDQ.US,FPPISP3500.US,FPPISP3000.US,FHN1.US,FHN1SUPQ.US,FRVEHL.US,FZPAVN.US,FMBAD.US,FBCFCOFCCQ.US,FCBC.US,FCCALLQ.US,FCCREVQ.US,FCCNREVQ.US,FBBABLLICBQ.US,FBBABLLRCBQ.US,FBBABLLCCBQ.US,FHX1.US,FBKBY.US,FBKPY.US,FCPGASQ.US,FDJMIIUSDDWCFTDQ.US,FRFHLMCFM.US,FG.US,FI.US,FIF.US,FZFL075035503Q.US,FZ.US,FRFED.US,FRPRIME.US,FRILIBOR1M.US,FRILIBOR3M.US,FRILIBOR6M.US,FRILIBOR12M.US,FRTB3M.US,FRTB6M.US,FRGT1Y.US,FIRSWP1YQ.US,FRGT2Y.US,FIRSWP2YQ.US,FRGT3Y.US,FIRSWP3YQ.US,FRGT5Y.US,FIRSWP5YQ.US,FRGT7Y.US,FIRSWP7YQ.US,FRGT10Y.US,FIRSWP10YQ.US,FRGT20Y.US,FRGT30Y.US,FIRSWP30YQ.US,FRBAAC.US,FSPVOL.US,FIFNE_Q.US,FIFNIP_Q.US,FABABC.US,FCUMF.US,FLBR.TX,FLBR.MI,FLBR.CA,FLBR.FL,FLBR.AZ,FABAHE.US,FHCLHP1TIM.TX,FHCLHP1TIM.MI,FHCLHP1TIM.CA,FHCLHP1TIM.FL,FHCLHP1TIM.AZ,FHCLHP1TIM.US,FMOF14TQ.US,FMOF14RQ.US,FMOF14PQ.US,FCBOEVIXQ.US,FRPRIME.US
date,string,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double,double
3/31/2006,HI,4.733333333,135.756,14546.119,9729.225,1081.348,2182.086,6464.403,2773.826,2700.691,1808.675,437.796,871.657,1041.868,427.753,1900.075,364.695,2853.496,33.83333333,101.3239667,110.4101333,11210.476,7406.871,9889.811,10533.962,3.8,199.4666667,203.7,63.47677419,93.89,93.816,16.48,2.120333333,1.742666667,0.377666667,13648.904,47543.84149,157.9666667,159.5,1.117,5.766666667,16.8312,687.428,4.41,3.17,105.6521759,2347.30281,844.75623,1502.54652,1058.789567,2972.116333,703.5975,5.953333333,35292,1759503,7.840935484,13121.56421,6.2405,2592.185,2699.654,2625.23,203.729,1627.434,4.467258065,7.439516129,4.614197656,4.765441875,4.90707125,5.039944688,4.398870968,4.49016129,4.640322581,5.045645161,4.604677419,5.019354839,4.582580645,5.010322581,4.552419355,5.038870968,4.555483871,5.06516129,4.577096774,5.10016129,4.774032258,4.632741926,5.183870968,6.307895099,0.548882931,866.526,503.753,4.4,78.7047,5.166667,6.833333,4.966667,3.166667,4.233333,0.55,130.365,126.096,246.681,235.871,215.424,184.369,2717.314093,1239.005931,1478.308162,12.04241935,7.439516129
6/30/2006,HI,4.633333333,136.275,14589.585,9781.025,1080.152,2189.304,6511.278,2755.714,2676.837,1831.263,450.909,827.827,1056.851,440.385,1924.557,367.741,2864.122,33.86666667,101.9301667,108.7389,11330.228,7452.961,9981.059,10549.798,3.3,201.2666667,205.3666667,70.72269841,94.613,94.589,16.67,1.855,1.510666667,0.344333333,13799.794,48160.80554,158.8,160.8666667,1.094333333,6.266666667,16.3636,718.312,4.39,3.43,106.6251094,2376.0081,861.19595,1514.8121,1102.395633,3060.335233,716.1047667,5.773333333,31562,1453008,6.645952381,12808.89037,6.595666667,2630.669,2696.951,2619.666,213.096,1649.195,4.90375,7.90234375,5.092606393,5.223642131,5.338316393,5.451347541,4.708253968,4.843492063,5.021428571,5.449206349,4.997936508,5.434761905,4.987301587,5.438253968,4.993174603,5.492222222,5.018095238,5.545238095,5.072698413,5.613809524,5.290634921,5.143015873,5.726349206,6.735023923,0.667111819,869.558,511.021,4.41,78.5275,5.066667,6.966667,4.9,3.166667,4.166667,0.52,131.992,124.235,244.407,236.697,215.99,183.514,2722.411181,1252.059454,1470.351726,14.52873016,7.90234375
9/30/2006,HI,4.633333333,136.715,14602.633,9838.106,1095.075,2200.274,6541.209,2727.6,2649.578,1853.116,458.887,781.646,1058.339,435.806,1944.891,364.688,2870.426,33.83333333,102.2756,108.1596,11440.074,7508.525,10081.153,10579.888,3,203.1666667,206.7666667,70.54225806,95.289,95.25,16.82333333,1.702333333,1.390666667,0.311666667,13908.498,48793.94404,158.6666667,161.1,1.005333333,6.9,16.4812,734.899,4.67,3.84,104.3614655,2407.00815,871.52699,1535.48111,1144.623767,3136.442233,715.1498,5.53,27333,1085209,6.182967742,13322.48581,6.563,2655.364,2684.405,2607.314,220.48,1693.54,5.249365079,8.25,5.348349538,5.432526154,5.489493077,5.510305692,4.906825397,4.973650794,5.091111111,5.507936508,4.929047619,5.372857143,4.868412698,5.331746032,4.842222222,5.358095238,4.85,5.39952381,4.893492063,5.453809524,5.085396825,4.994285714,5.556984127,6.59342029,0.732167404,871.863,522.943,4.57,78.46003333,4.8,7.133333,4.9,3.233333,4.033333,0.57,134.214,121.957,242.294,235.265,213.279,182.808,2761.663059,1402.804969,1358.85809,13.60793651,8.25
12/31/2006,HI,4.433333333,137.0823333,14716.93,9938.409,1109.606,2237.006,6589.501,2663.03,2622.813,1865.16,458.361,745.152,1091.003,470.115,1931.877,384.783,2889.085,33.86666667,102.5303,107.5290333,11595.005,7640.992,10195.524,10718.365,3.1,202.3333333,207.8333333,60.15936508,95.125,95.591,16.99,1.57,1.250333333,0.319666667,14066.37,49305.40893,159.4666667,159.9333333,0.980666667,6.8,16.3396,763.384,4.95,3.69,106.8158417,2447.66344,887.58942,1560.07396,1171.1864,3337.953567,730.8218,5.59,19695,597965,7.243112903,14215.81652,6.244166655,2690.557,2641.582,2602.493,222.114,1615.854,5.245645161,8.25,5.32954125,5.368767344,5.372931563,5.302726406,4.903548387,4.918225806,4.988225806,5.309032258,4.737580645,5.102096774,4.648709677,5.039516129,4.601774194,5.042419355,4.603548387,5.078387097,4.630645161,5.135322581,4.832903226,4.741935484,5.269032258,6.282198413,0.469405867,875.225,532.129,4.56,78.41516667,4.5,7.1,4.9,3.366667,3.9,0.57,136.52,122.323,242.099,235.142,212.764,184.143,2693.001447,1396.138635,1296.862812,11.03492063,8.25
3/31/2007,HI,4.5,137.6286667,14726.022,9990.657,1122.037,2241.568,6623.82,2638.528,2618.196,1897.167,474.837,711.154,1105.556,481.207,1965.109,388.714,2882.744,33.8,103.4775333,107.2560333,11820.595,7832.14,10357.98,10788.663,3.3,204.317,209.051,58.22508197,96.011,96.659,17.15666667,1.461333333,1.173666667,0.287666667,14233.226,49963.65056,160.6666667,162.5666667,0.850666667,7.666666667,16.3736,781.942,4.84,4.01,109.8383662,2475.38091,902.17622,1573.20464,1204.593933,3393.620233,736.5648667,4.96,21960,673615,7.170129032,14354.02519,6.2195,2735.641,2634.21,2614.049,229.601,1530.945,5.261935484,8.25,5.31999625,5.355399688,5.362429531,5.316013594,4.978225806,4.931129032,5.007580645,5.32516129,4.760483871,5.141451613,4.679677419,5.075483871,4.643387097,5.082096774,4.649677419,5.123870968,4.679032258,5.190806452,4.890806452,4.796451613,5.338870968,6.295457971,0.632761872,886.118,537.047,4.41,78.75426667,4.333333,6.933333,5.033333,3.6,3.8,0.6,138.343,121.584,238.152,230.466,209.247,184.159,2546.299162,1270.397621,1275.901541,12.56360656,8.25
6/30/2007,HI,4.5,137.9853333,14838.664,10024.604,1138.252,2237.132,6644.894,2674.7,2624.924,1934.428,500.564,682.691,1122.789,491.998,1970.7,393.962,2907.034,33.86666667,104.7388333,104.7522,11948.502,7866.836,10460.498,10809.538,3,206.631,210.0656667,65.02412698,96.774,97.216,17.34333333,1.451,1.152666667,0.298333333,14422.313,50645.03782,161.3666667,165.8,0.840666667,7.8,16.112,822.554,5.12,3.73,106.6897964,2510.06876,917.63773,1592.43099,1244.9832,3408.968967,742.4470667,4.566666667,23889,727167,7.654571429,15163.10282,6.3665,2782.458,2671.911,2624.847,238.919,1596.852,5.24890625,8.25,5.32,5.357723125,5.371492813,5.351901719,4.7375,4.79953125,4.93421875,5.371875,4.80375,5.22234375,4.76359375,5.19515625,4.76078125,5.24421875,4.78375,5.30953125,4.84609375,5.39921875,5.0690625,4.98890625,5.58390625,6.491976914,0.681475332,896.238,538.894,4.39,79.34336667,4.2,6.933333,5.2,3.9,3.7,0.77,139.444,117.146,229.562,219.451,203.707,180.264,2538.359213,1301.585602,1236.773611,13.73190476,8.25
9/30/2007,HI,4.666666667,138.065,14938.467,10069.158,1150.899,2240.189,6673.418,2658.118,2608.988,1964.431,523.996,639.186,1155.819,508.892,1968.389,395.668,2928.048,33.8,104.9665667,102.8817667,12047.423,7902.076,10547.308,10837.871,2.7,207.939,211.1486667,75.14777778,97.322,97.538,17.50666667,1.289,0.978,0.311,14569.675,51094.44399,162.2333333,166.9333333,0.721,8.9,15.9116,833.588,5.59,3.91,105.6529592,2555.39608,939.21242,1616.18362,1313.100733,3473.712033,766.2477,4.236666667,25925,775344,6.24,15317.77942,6.549833333,2824.322,2658.237,2609.591,246.706,1518.143,5.09031746,8.178571429,5.435942462,5.444867077,5.369053077,5.214549077,4.314920635,4.430634921,4.535079365,5.138412698,4.390793651,5.009206349,4.416507937,5.03968254,4.512698413,5.165396825,4.602857143,5.282063492,4.738412698,5.418095238,5.012539683,4.948888889,5.628253968,6.632220027,1.179843602,900.939,541.093,4.18,78.9651,4.266667,7.2,5.5,4.333333,3.8,0.84,140.39,113.259,223.355,208.71,198.029,177.57,2283.392812,1171.364089,1112.028722,21.58920635,8.178571429
12/31/2007,HI,4.8,138.3096667,14991.784,10081.798,1155.46,2238.413,6683.577,2605.21,2586.278,1997.566,536.785,586.106,1181.685,534.446,1939.279,395.637,2939.81,33.8,105.1409333,99.40306667,12184.202,7991.997,10662.159,10846.991,2.8,210.4896667,212.635,90.50390625,98.298,97.945,17.63333333,1.166,0.838666667,0.327333333,14685.33,51256.86763,163.2333333,171.1333333,0.662333333,9.166666667,15.9612,837.552,5.82,4.32,91.2135849,2597.87726,965.33794,1632.53927,1395.237133,3580.7716,785.9472667,3.91,28322,822590,7.391671875,14753.62245,6.225999987,2865.286,2610.614,2588.679,249.595,1470.026,4.496451613,7.528225806,4.917424154,5.030568308,4.905933385,4.615863692,3.405806452,3.581935484,3.635,4.511129032,3.489677419,4.287741935,3.513387097,4.345483871,3.797580645,4.559516129,3.991612903,4.741935484,4.266612903,4.936129032,4.659032258,4.612258065,5.225322581,6.506681804,1.191256172,910.048,552.388,4.38,78.7022,4.3,7.366667,5.9,4.733333,4.233333,0.96,140.73,111.366,214.964,197.743,188.793,174.355,1883.99387,939.7908262,944.2030435,22.02984375,7.528225806
3/31/2008,HI,5,138.348,14889.45,10060.966,1122.489,2226.156,6710.521,2517.473,2539.068,1998.101,539.006,540.012,1211.751,525.025,1950.089,407.791,2951.988,33.73333333,104.7038333,97.47986667,12366.983,8077.948,10831.198,10925.264,3.7,212.7696667,214.0433333,97.81786885,99.14,98.506,17.80333333,1.064,0.741666667,0.322333333,14668.445,51501.64477,164.6666667,174.2,0.585,9.833333333,15.1148,867.83,6.35,4.77,76.51950836,2634.3252,981.821,1652.50415,1453.83,3630.959933,798.5299,3.683333333,30741,871186,8.740196721,13284.11482,5.881833333,2923.821,2527.014,2547.15,236.927,1383.409,3.168870968,6.189516129,3.287637656,3.267305781,3.159786406,2.923985469,2.058360656,2.099344262,2.11295082,2.81704918,2.029344262,2.825901639,2.170983607,3.064918033,2.75147541,3.560491803,3.152131148,3.939344262,3.665245902,4.311967213,4.399016393,4.412131148,4.861147541,6.75231745,1.430766174,899.371,561.231,4.51,77.97593333,4.333333,7.333333,6.233333,5.2,4.8,1.1,140.248,107.311,202.622,185.803,179.104,170.07,2043.171555,1248.003564,795.1679908,26.12016393,6.189516129
6/30/2008,HI,5.333333333,137.88,14963.357,10077.94,1118.994,2241.75,6715.49,2472.623,2503.371,1986.585,547.732,516.336,1249.042,539.825,1932.383,404.198,2974.981,33.73333333,103.2355,95.82786667,12720.396,8077.319,11175.407,11155.661,5.7,215.5376667,214.9733333,123.7990625,100.177,98.941,17.98,1.010666667,0.669333333,0.341333333,14812.974,52104.55118,166.2333333,178.5,0.509,10.56666667,14.2316,829.815,6.41,5.26,57.26743698,2650.68468,984.19539,1666.48924,1493.1811,3648.516967,807.7299,3.656666667,33822,934009,11.4660625,13016.38438,6.091166667,2983.375,2493.261,2517.18,224.334,1367.634,2.0903125,5.08203125,2.590092615,2.751059846,2.930126154,3.088022462,1.62265625,1.82953125,2.0659375,2.933125,2.41640625,3.25328125,2.6590625,3.5646875,3.155,3.98359375,3.45828125,4.2553125,3.8815625,4.51703125,4.58703125,4.5740625,4.9478125,6.990043301,1.236509459,876.633,563.316,4.54,76.50636667,4.533333,7.8,6.9,5.933333,5.6,1.08,140.227,105.255,191.204,175.9,170.861,165.032,1412.554806,781.9375186,630.6172872,20.67296875,5.08203125
9/30/2008,HI,6,137.169,14891.643,10005.097,1084.703,2212.166,6708.062,2403.773,2424.133,1932.967,543.687,490.895,1241.246,523.36,1883.827,406.771,3016.161,33.63333333,99.94616667,97.84186667,12535.542,8094.939,11029.709,10899.245,4.1,218.861,216.357,118.2210938,101.196,99.619,18.16333333,0.862333333,0.586333333,0.276,14842.983,52332.8736,168.1333333,182.7,0.448333333,10.9,13.0788,800.154,6.99,5.77,57.26393127,2644.02838,976.32055,1667.70777,1518.925133,3643.4111,829.3959667,3.743333333,38651,1004342,8.984796875,11826.00113,6.313666667,3055.881,2435.872,2454.651,231.27,1371.31,1.9575,5,2.618344848,2.906602273,3.187690606,3.296981061,1.49609375,1.8203125,2.12640625,3.05234375,2.36,3.37375,2.63296875,3.70890625,3.1128125,4.08359375,3.43703125,4.325,3.8621875,4.55046875,4.495625,4.44921875,4.8771875,7.206673894,1.522332912,831.612,558.166,4.2,73.9119,4.966667,8.433333,7.8,6.9,6.6,1.15,140.214,103.044,179.049,166.91,162.516,160.325,1147.903497,472.7434592,675.1600377,25.07328125,5
12/31/2008,HI,6.866666667,135.564,14576.985,9884.724,1006.754,2178.566,6700.304,2190.041,2263.786,1820.128,530.319,443.568,1144.073,524.909,1785.146,414.215,3035.882,33.4,95.71963333,108.3279333,12385.986,8062.821,10941.369,10969.231,6,213.8486667,216.8866667,59.0775,99.745,99.805,18.31666667,0.663,0.468,0.195,14549.949,52176.93045,170.5666667,173.6333333,0.386333333,11.4,10.3544,736.655,7.88,6.53,40.70099386,2632.18969,967.70968,1664.47995,1573.417467,3823.5113,869.0891,3.536666667,43546,1074225,6.39703125,9056.671946,5.873333305,3049.685,2243.111,2308.259,218.666,1017.895,0.534032258,4.046875,2.230859375,2.771015938,2.938935625,3.026406406,0.307096774,0.73016129,0.989193548,2.201290323,1.215483871,2.322258065,1.480967742,2.652419355,2.172741935,3.134516129,2.620806452,3.407419355,3.234677419,3.604032258,3.946290323,3.661774194,3.595322581,8.839646437,4.401888294,736.752,552.5,4.52,69.8108,5.566667,9.533334,8.9,8.066667,7.733333,1.46,138.854,97.307,167.628,154.729,149.116,153.625,1464.040567,602.3129315,861.7276357,58.5959375,4.046875
3/31/2009,HI,8.266666667,133.3106667,14375.018,9850.832,1008.61,2180.158,6662.509,1937.678,2089.264,1688.277,490.467,400.967,1027.627,507.641,1594.126,392.624,3040.542,33.2,90.35396667,111.0992,12061.772,7762.368,10858.944,10948.502,6.1,212.3776667,217.797,43.30721311,99.182,100.045,18.45,0.525666667,0.356333333,0.169333333,14383.885,51085.96053,170.9666667,170.1666667,0.349,11.23333333,9.382,681.251,9.12,7.69,29.8623956,2610.28839,949.18278,1661.10554,1529.8074,3817.992933,885.8376,3.503333333,49091,1153412,4.468,8044.183109,5.063499994,3035.381,1972.146,2117.767,208.223,1258.954,0.18704918,3.25,0.460661587,1.240439206,1.736558571,2.028840159,0.211803279,0.390819672,0.571967213,1.284098361,0.904262295,1.545245902,1.27147541,1.88295082,1.761311475,2.379016393,2.237868852,2.684754098,2.736229508,2.943278689,3.691147541,3.456721311,3.20557377,8.215927432,2.409000287,653.898,543.59,4.75,65.40323333,6.3,12.16667,10.23333,9.566667,9,1.89,138.986,90.686,160.16,144.415,139.137,148.678,1715.799383,1243.296443,472.5029408,45,3.25
6/30/2009,HI,9.3,131.4513333,14355.558,9806.377,1002.566,2164.376,6639.488,1820.549,2010.953,1633.987,453.258,376.951,1020.751,518.654,1515.578,390.045,3096.001,33.06666667,87.63166667,106.9987333,12117.742,7790.525,10985.194,11026.432,7.1,213.507,218.9073333,59.78555556,99.627,99.889,18.54,0.534333333,0.425666667,0.108666667,14340.417,50334.65225,171.4333333,171.2666667,0.368666667,9.5,9.716,585.181,9.24,9.31,48.31304804,2572.76893,927.973,1644.79585,1465.757633,3858.8684,860.7135667,3.583333333,55021,1251294,3.80968254,9342.812802,5.029166667,3086.499,1825.89,2013.811,179.891,1301.012,0.17859375,3.25,0.368075574,0.840422131,1.389319344,1.761990328,0.17031746,0.317936508,0.521111111,1.028253968,1.017619048,1.489047619,1.495396825,1.996507937,2.241746032,2.731904762,2.889047619,3.152857143,3.320793651,3.493492063,4.195238095,4.172380952,3.875079365,7.982039683,2.045956371,631.603,549.405,5.01,63.81803333,7.466667,14.36667,11.13333,10.5,10.03333,1.92,139.076,91.595,160.215,140.157,133.261,148.106,2298.716695,1585.21911,713.4975852,33.01571429,3.25
9/30/2009,HI,9.633333333,130.4766667,14402.477,9865.864,1050.555,2172.498,6642.706,1804.679,2008.428,1613.076,422.59,395.385,1070.858,522.539,1585.107,391.94,3112.999,33.1,88.85243333,103.5514333,12066.776,7773.967,10933.02,10905.429,5.6,215.344,219.5596667,68.23734375,100.254,99.882,18.65666667,0.588333333,0.502,0.086333333,14384.145,49745.21268,171.6,172.9666667,0.405,7.733333333,11.7616,526.657,9.64,10.22,51.75863139,2554.66128,910.396,1644.26521,1365.581467,3807.425633,849.0123333,3.99,58721,1344095,3.44140625,10812.755,5.157333333,3112.496,1786.398,1992.33,160.114,1463.252,0.154615385,3.25,0.269765846,0.413812154,0.835856923,1.398164462,0.15984375,0.24890625,0.44796875,0.72140625,1.03,1.4059375,1.55796875,2.03125,2.4675,2.861875,3.123125,3.34546875,3.5178125,3.72828125,4.2834375,4.3225,4.186875,6.658924964,1.188605034,639.852,550.888,4.77,65.40083333,8.366667,14.56667,11.63333,10.9,10.8,2.12,139.317,91.189,159.552,138.472,129.371,148.036,1935.39061,1167.502472,767.8881383,25.48625,3.25
12/31/2009,HI,9.933333333,129.962,14541.901,9864.805,1031.542,2183.471,6649.398,1949.553,1994.093,1598.428,386.529,395.667,1141.229,541.662,1666.365,396.925,3106.822,33.13333333,90.2404,100.9798667,12132.874,7821.029,10992.954,10891.014,5.6,217.03,220.6826667,76.12953125,100.937,100.183,18.8,0.567666667,0.485666667,0.082,14566.511,49718.17455,171.9,176,0.374333333,7.666666667,10.7488,505.431,9.47,10.54,50.97841899,2537.61737,879.78925,1657.82805,1287.569667,3774.624533,840.1084667,4.396666667,60837,1412838,4.9265625,11385.10862,4.919000017,3121.988,1928.031,1978.836,159.436,1564.67,0.118709677,3.25,0.2384425,0.268324063,0.520866875,1.105650938,0.060483871,0.161290323,0.354677419,0.56483871,0.877903226,1.210645161,1.39,1.806935484,2.304193548,2.646774194,2.99,3.160806452,3.464032258,3.592741935,4.269032258,4.335483871,4.210483871,6.327003494,1.047102509,651.88,559.808,4.39,66.86206667,8.333333,14.03333,12,11.16667,11.16667,2.04,140.024,89.773,160.602,137.469,126.648,147.944,1982.093315,1322.393941,659.6993735,23.07015625,3.25
3/31/2010,HI,9.833333333,129.8103333,14604.845,9917.689,1045.163,2201.628,6670.61,2012.899,1997.92,1615.049,359.687,382.964,1173.711,534.183,1719.441,397.195,3084.28,33.23333333,92.0006,102.1271,12234.829,7801.655,11041.455,10902.018,5.3,217.374,220.7156667,78.88393443,101.282,100.517,18.91,0.618,0.526,0.092,14681.063,49713.27634,172.6666667,178.5,0.354,7.833333333,10.7776,521.815,10.06,10.51,51.72377904,2515.80012,859.19923,1656.60081,1224.2449,3727.924367,839.5436333,3.81,61148,1470849,4.99,12032.44674,4.995833333,3135.706,1989.539,1977.479,152.681,1658.485,0.136721311,3.25,0.232879206,0.256929365,0.399795873,0.87440381,0.109836066,0.186885246,0.364590164,0.523606557,0.917704918,1.151147541,1.468852459,1.764918033,2.427377049,2.693606557,3.164262295,3.277704918,3.717868852,3.776721311,4.490491803,4.62442623,4.480491803,6.288085431,0.859012045,697.659,557.604,3.88,68.4357,8.3,13.5,12.16667,11.1,10.96667,1.81,140.073,87.002,159.207,134.847,124.143,145.861,1707.839647,1018.94677,688.8928774,20.14967213,3.25
6/30/2010,HI,9.633333333,130.4436667,14745.933,9998.389,1076.3,2212.076,6710.336,2116.907,2062.785,1659.272,369.844,403.504,1204.078,543.579,1814.159,402.747,3106.209,33.36666667,93.91933333,103.6061667,12413.355,7947.108,11197.645,11043.804,5.8,217.2973333,220.9926667,78.05285714,101.396,100.981,19,0.602,0.489333333,0.112666667,14888.6,50064.72433,173.3,178.7,0.335666667,7.933333333,11.4852,542.776,9.85,10.43,58.23644765,2498.58025,837.69894,1660.88123,1198.082,3697.983133,1149.207133,4.19,59608,1512989,4.352380952,10645.77709,4.907666667,3181.462,2092.716,2042.601,165.285,1666.427,0.191875,3.25,0.315425082,0.438617541,0.632507213,1.095096066,0.14828125,0.21828125,0.37828125,0.7115625,0.873125,1.1678125,1.3790625,1.66140625,2.25484375,2.49765625,2.93515625,3.0496875,3.4925,3.5203125,4.20125,4.3715625,4.1846875,6.178666667,1.284493482,735.152,554.736,3.62,70.703,8.1,12.7,12.13333,10.83333,10.53333,1.81,139.934,88.527,157.471,133.549,121.266,145.704,1598.936703,1048.465672,550.4710312,26.39142857,3.25
9/30/2010,HI,9.466666667,130.4176667,14845.458,10063.083,1093.761,2225.986,6743.979,2185.703,2060.796,1692.776,364.356,368.102,1229.948,567.245,1880.372,414.578,3103.533,33.46666667,95.2955,102.4198333,12543.885,8019.146,11286.659,11098.757,5.8,217.9343333,221.5276667,76.20671875,101.696,101.444,19.09,0.579666667,0.430666667,0.149,15057.66,50226.1215,173.9666667,179.3666667,0.294,8.433333333,11.7396,576.043,9.13,8.78,50.93790054,2497.72276,819.96057,1677.76212,1187.6531,3654.140533,1129.869433,3.243333333,58322,1538033,4.23515625,11813.96675,4.445833333,3194.687,2164.566,2043.022,165.484,1814.036,0.1884375,3.25,0.289065538,0.388472923,0.591986308,0.955429692,0.15484375,0.195,0.26890625,0.49765625,0.53875,0.746875,0.83390625,1.07515625,1.545,1.7559375,2.19390625,2.29328125,2.78453125,2.7825,3.5928125,3.85609375,3.539375,5.777258297,1.30050531,766.159,562.983,3.64,71.986,8,12.03333,12.13333,10.83333,10.16667,1.74,138.515,86.264,156.738,129.292,117.084,142.991,1676.468181,1273.708658,402.759523,24.28359375,3.25
12/31/2010,HI,9.5,130.7413333,14939.001,10166.127,1127.409,2254.452,6785.643,2166.144,2103.121,1728.089,371.219,375.121,1265.37,587.022,1893.016,416.569,3071.524,33.53333333,95.67973333,99.25506667,12716.415,8077.881,11425.72,11176.156,5.5,219.699,222.1073333,85.229375,102.237,101.963,19.22,0.542333333,0.439666667,0.102666667,15230.208,50179.87783,174.4,182.6666667,0.301333333,7.8,12.2172,615.168,8.25,7.91,57.04695892,2509.46459,809.85977,1699.60475,1188.028033,3621.369067,1110.579233,3.576666667,56282,1536799,3.979453125,13131.46676,4.413000008,3184.248,2156.457,2094.059,167.066,1846.731,0.189365079,3.25,0.25724381,0.292645556,0.452960317,0.772126349,0.139516129,0.184193548,0.259193548,0.444677419,0.487096774,0.680806452,0.753225806,0.992258065,1.503387097,1.734354839,2.193064516,2.369193548,2.878387097,2.961774194,3.849354839,4.167096774,3.832419355,5.911573593,0.83204466,787.84,569.956,3.28,72.62343333,8,11.43333,12.13333,10.8,10,1.73,136.858,86.159,155.621,129.58,117.199,142.055,1805.834643,1292.467497,513.3671462,19.3184375,3.25
3/31/2011,HI,9.033333333,131.083,14881.301,10217.123,1141.775,2265.077,6811.987,2125.917,2098.415,1724.133,343.008,374.392,1274.037,587.967,1917.685,408.657,3012.216,33.46666667,96.17113333,97.82126667,13077.63,8209.739,11652.203,11312.927,6.3,222.0436667,223.1566667,94.60096774,103.002,102.409,19.30666667,0.582333333,0.416666667,0.165666667,15238.371,50332.1311,175.7333333,187.2,0.292333333,7.533333333,12.78188868,657.963,8.32,6.93,66.8797315,2535.57969,807.28137,1728.29826,1200.903133,3570.847633,1073.1234,3.76,54212,1516971,4.197306452,13908.50596,4.847833333,3153.849,2123.458,2097.185,171.389,1677.381,0.155483871,3.25,0.258675556,0.307939841,0.460109683,0.784723968,0.126774194,0.168064516,0.272096774,0.456129032,0.693709677,0.889677419,1.160322581,1.409354839,2.119354839,2.325645161,2.824516129,2.975,3.457419355,3.545483871,4.319193548,4.559193548,4.319032258,6.090225817,0.677162528,810.612,571.874,3.4,73.47663333,7.9,10.73333,11.9,10.36667,9.666667,1.8,136.878,86.187,153.515,128.372,115.097,139.99,1105.787957,628.1395412,477.648416,18.61483871,3.25
6/30/2011,HI,9.066666667,131.7683333,14989.555,10237.676,1134.221,2265.58,6839.24,2207.971,2140.172,1760.969,366.698,379.329,1289.521,601.158,1921.296,423.453,3008.995,33.6,96.4916,95.30543333,13194.773,8248.925,11751.673,11295.233,6,224.5683333,224.1996667,102.3430159,104.043,103.17,19.39333333,0.574333333,0.421333333,0.153,15460.926,50425.26303,177.1333333,190.9333333,0.305333333,6.633333333,12.19926873,681.81,8.44,5.31,61.79368591,2557.34402,807.69947,1749.64448,1225.784067,3509.918867,1077.899767,3.683333333,52134,1477426,4.378492063,13843.4509,4.6625,3183.843,2212.675,2149.637,173.627,1790.002,0.09328125,3.25,0.200990833,0.262187833,0.416494167,0.743920833,0.045238095,0.102222222,0.204126984,0.389206349,0.561587302,0.75047619,0.944285714,1.212857143,1.854444444,2.076031746,2.537142857,2.70952381,3.201428571,3.286349206,4.061587302,4.338253968,4.089047619,5.851930722,0.762799461,819.307,576.331,3.22,73.5603,7.8,10.5,11.7,10.03333,9.666667,1.91,137.207,87.407,151.731,128.034,112.26,139.845,1185.826549,692.6278587,493.1986903,17.48238095,3.25
